エピソード,ランダム率,平均報酬,直近成功率,最良経路長,手数
7490,0.0236,-4.7853,0.3333,経路未発見,87
7491,0.0236,-5.5613,0.3,経路未発見,54
7492,0.0236,-4.8533,0.3333,経路未発見,63
7493,0.0236,-4.788,0.3333,53,59
7494,0.0236,-4.8147,0.3333,経路未発見,112
7495,0.0236,-5.6253,0.3,経路未発見,102
7496,0.0236,-4.9427,0.3333,経路未発見,56
7497,0.0235,-4.9213,0.3333,53,82
7498,0.0235,-5.4747,0.3,53,42
7499,0.0235,-4.624,0.3333,経路未発見,54
7500,0.0235,-5.4067,0.3,53,75
7501,0.0235,-5.2693,0.3,53,19
7502,0.0235,-5.2107,0.3,53,54
7503,0.0235,-5.344,0.3,53,118
7504,0.0235,-5.3027,0.3,53,21
7505,0.0235,-5.2493,0.3,53,56
7506,0.0234,-4.5853,0.3333,経路未発見,127
7507,0.0234,-3.8773,0.3667,経路未発見,55
7508,0.0234,-3.1587,0.4,53,54
7509,0.0234,-2.4267,0.4333,53,58
7510,0.0234,-1.6787,0.4667,経路未発見,56
7511,0.0234,-1.644,0.4667,53,56
7512,0.0234,-1.8293,0.4667,53,173
7513,0.0234,-2.8133,0.4333,経路未発見,190
7514,0.0233,-2.1,0.4667,経路未発見,55
7515,0.0233,-2.352,0.4667,経路未発見,187
7516,0.0233,-2.2893,0.4667,53,100
7517,0.0233,-1.4387,0.5,53,56
7518,0.0233,-1.4467,0.5,53,55
7519,0.0233,-1.476,0.5,53,56
7520,0.0233,-1.4093,0.5,53,56
7521,0.0233,-1.5267,0.5,53,145
7522,0.0233,-1.5667,0.5,53,55
7523,0.0232,-1.4867,0.5,53,51
7524,0.0232,-1.3173,0.5,53,6
7525,0.0232,-0.5067,0.5333,経路未発見,56
7526,0.0232,-0.504,0.5333,53,54
7527,0.0232,0.2547,0.5667,53,54
7528,0.0232,0.0587,0.5667,53,175
7529,0.0232,0.0587,0.5667,53,54
7530,0.0232,0.1053,0.5667,53,17
7531,0.0232,0.852,0.6,53,53
7532,0.0231,0.8173,0.6,53,61
7533,0.0231,0.276,0.5667,53,38
7534,0.0231,0.9307,0.6,53,61
7535,0.0231,0.968,0.6,53,71
7536,0.0231,0.2667,0.5667,53,94
7537,0.0231,0.1893,0.5667,53,56
7538,0.0231,-0.6507,0.5333,53,125
7539,0.0231,-1.28,0.5,53,49
7540,0.023,-1.9853,0.4667,53,63
7541,0.023,-2.036,0.4667,53,56
7542,0.023,-1.1507,0.5,53,56
7543,0.023,-0.9733,0.5,53,98
7544,0.023,-0.92,0.5,53,53
7545,0.023,-1.0147,0.5,53,264
7546,0.023,-0.2093,0.5333,53,55
7547,0.023,-1.3333,0.5,53,209
7548,0.023,-1.3387,0.5,53,74
7549,0.0229,-1.3733,0.5,53,82
7550,0.0229,-1.344,0.5,経路未発見,53
7551,0.0229,-1.2213,0.5,53,72
7552,0.0229,-1.9973,0.4667,53,117
7553,0.0229,-1.3933,0.5,53,69
7554,0.0229,-1.6907,0.5,53,170
7555,0.0229,-2.4147,0.4667,53,61
7556,0.0229,-2.388,0.4667,53,53
7557,0.0229,-3.0787,0.4333,53,20
7558,0.0228,-2.3773,0.4667,53,174
7559,0.0228,-3.1333,0.4333,53,80
7560,0.0228,-2.4453,0.4667,53,57
7561,0.0228,-3.16,0.4333,53,46
7562,0.0228,-3.868,0.4,53,65
7563,0.0228,-3.8707,0.4,53,40
7564,0.0228,-3.836,0.4,53,54
7565,0.0228,-3.128,0.4333,53,54
7566,0.0228,-3.008,0.4333,53,48
7567,0.0227,-2.9547,0.4333,53,54
7568,0.0227,-2.16,0.4667,経路未発見,88
7569,0.0227,-1.544,0.5,経路未発見,106
7570,0.0227,-1.6067,0.5,経路未発見,73
7571,0.0227,-2.276,0.4667,経路未発見,48
7572,0.0227,-3.068,0.4333,経路未発見,64
7573,0.0227,-2.9853,0.4333,経路未発見,55
7574,0.0227,-3.7053,0.4,経路未発見,46
7575,0.0226,-3.332,0.4,経路未発見,49
7576,0.0226,-4.112,0.3667,経路未発見,28
7577,0.0226,-2.9587,0.4,経路未発見,53
7578,0.0226,-2.968,0.4,経路未発見,63
7579,0.0226,-3.6653,0.3667,経路未発見,55
7580,0.0226,-3.916,0.3667,経路未発見,165
7581,0.0226,-3.968,0.3667,経路未発見,63
7582,0.0226,-3.8907,0.3667,経路未発見,51
7583,0.0226,-4.504,0.3333,経路未発見,43
7584,0.0225,-3.5533,0.3667,経路未発見,55
7585,0.0225,-3.024,0.4,経路未発見,183
7586,0.0225,-3.8627,0.3667,経路未発見,126
7587,0.0225,-3.96,0.3667,経路未発見,76
7588,0.0225,-3.7227,0.3667,経路未発見,53
7589,0.0225,-3.684,0.3667,経路未発見,17
7590,0.0225,-4.3373,0.3333,経路未発見,50
7591,0.0225,-4.3987,0.3333,経路未発見,64
7592,0.0225,-4.4573,0.3333,経路未発見,95
7593,0.0224,-4.5747,0.3333,経路未発見,70
7594,0.0224,-4.5747,0.3333,経路未発見,54
7595,0.0224,-4.5613,0.3333,経路未発見,63
7596,0.0224,-4.636,0.3333,経路未発見,72
7597,0.0224,-5.44,0.3,経路未発見,115
7598,0.0224,-6.196,0.2667,経路未発見,94
7599,0.0224,-6.8347,0.2333,経路未発見,43
7600,0.0224,-6.064,0.2667,経路未発見,54
7601,0.0224,-6.2147,0.2667,53,149
7602,0.0223,-6.3693,0.2667,53,165
7603,0.0223,-5.6453,0.3,53,53
7604,0.0223,-5.608,0.3,53,46
7605,0.0223,-5.6307,0.3,53,68
7606,0.0223,-5.6573,0.3,53,123
7607,0.0223,-6.3747,0.2667,53,48
7608,0.0223,-6.388,0.2667,53,27
7609,0.0223,-6.3307,0.2667,53,51
7610,0.0223,-6.208,0.2667,53,149
7611,0.0222,-6.192,0.2667,53,32
7612,0.0222,-6.2613,0.2667,53,106
7613,0.0222,-5.5253,0.3,53,53
7614,0.0222,-5.656,0.3,53,77
7615,0.0222,-6.3133,0.2667,53,154
7616,0.0222,-6.3107,0.2667,53,124
7617,0.0222,-5.5893,0.3,53,66
7618,0.0222,-6.5267,0.2667,53,207
7619,0.0222,-5.7853,0.3,53,55
7620,0.0221,-5.728,0.3,53,5
7621,0.0221,-5.664,0.3,53,16
7622,0.0221,-5.5547,0.3,53,19
7623,0.0221,-4.8373,0.3333,53,114
7624,0.0221,-5.5227,0.3,53,16
7625,0.0221,-6.312,0.2667,53,74
7626,0.0221,-6.2533,0.2667,53,36
7627,0.0221,-6.4293,0.2667,53,209
7628,0.0221,-6.3813,0.2667,53,50
7629,0.022,-6.2987,0.2667,53,5
7630,0.022,-6.988,0.2333,53,49
7631,0.022,-6.144,0.2667,53,57
7632,0.022,-5.1707,0.3,53,55
7633,0.022,-6.1947,0.2667,53,225
7634,0.022,-6.2653,0.2667,53,43
7635,0.022,-6.296,0.2667,53,50
7636,0.022,-6.2067,0.2667,53,18
7637,0.022,-6.2333,0.2667,53,57
7638,0.0219,-5.4853,0.3,53,58
7639,0.0219,-5.6387,0.3,53,109
7640,0.0219,-6.2413,0.2667,53,88
7641,0.0219,-6.1987,0.2667,53,81
7642,0.0219,-6.1533,0.2667,53,92
7643,0.0219,-7.1733,0.2333,53,254
7644,0.0219,-7.2,0.2333,53,173
7645,0.0219,-7.1,0.2333,53,100
7646,0.0219,-6.4427,0.2667,53,187
7647,0.0218,-7.1387,0.2333,53,83
7648,0.0218,-6.972,0.2333,53,53
7649,0.0218,-7.1827,0.2333,53,213
7650,0.0218,-7.28,0.2333,53,33
7651,0.0218,-6.6107,0.2667,53,85
7652,0.0218,-5.8947,0.3,53,55
7653,0.0218,-5.788,0.3,53,53
7654,0.0218,-5.792,0.3,53,17
7655,0.0218,-4.992,0.3333,53,55
7656,0.0217,-4.432,0.3667,53,79
7657,0.0217,-4.1667,0.3667,53,46
7658,0.0217,-4.04,0.3667,53,4
7659,0.0217,-4.1227,0.3667,53,40
7660,0.0217,-4.1747,0.3667,53,39
7661,0.0217,-5.0933,0.3333,53,224
7662,0.0217,-5.86,0.3,53,121
7663,0.0217,-4.8547,0.3333,53,48
7664,0.0217,-4.824,0.3333,53,68
7665,0.0217,-4.116,0.3667,53,103
7666,0.0216,-4.1387,0.3667,53,50
7667,0.0216,-4.1413,0.3667,53,55
7668,0.0216,-4.1627,0.3667,53,93
7669,0.0216,-3.42,0.4,53,101
7670,0.0216,-2.6893,0.4333,53,53
7671,0.0216,-2.6547,0.4333,53,51
7672,0.0216,-1.9507,0.4667,53,107
7673,0.0216,-1.6507,0.4667,53,18
7674,0.0216,-2.188,0.4333,53,39
